year,fips,rep_votes,dem_votes,acs_vintage,total_pop,hispanic,edu_total_25plus,hs_or_less
2016,13231,7278,1240,2016,17843,256,11962,6424
2016,13233,11014,2867,2016,41263,5287,27025,16624
2016,13235,2437,1104,2016,11460,538,8381,5237
2016,13237,6544,2758,2016,21259,1382,15427,8355
2016,13239,575,461,2016,2095,21,1577,1036
2016,13241,6287,1444,2016,16312,1308,12185,5786
2016,13243,1271,1598,2016,7224,40,4800,2916
2016,13245,24461,48814,2016,201418,9333,129729,61271
2016,13247,13478,23255,2016,87569,8774,56812,25612
2016,13249,1472,401,2016,5089,243,3310,1755
2016,13251,3305,2300,2016,14114,246,9604,5705
2016,13253,2345,1189,2016,8696,257,6067,3471
2016,13255,15646,9357,2016,64006,2789,42819,25097
2016,13257,7686,1837,2016,25584,754,17097,9611
2016,13259,805,1222,2016,5791,1296,4204,3077
2016,13261,5276,5520,2016,31070,1640,19329,10351
2016,13263,1196,2002,2016,6373,141,4665,3096
2016,13265,349,545,2016,1904,81,1437,1124
2016,13267,5096,1681,2016,25260,2746,17578,11332
2016,13269,2064,1296,2016,8354,187,5724,3415
2016,13271,2450,1313,2016,16405,2378,12296,9255
2016,13273,1874,2267,2016,9132,236,6128,3446
2016,13275,11228,7142,2016,44977,1546,30456,15482
2016,13277,9584,4347,2016,40691,4526,25633,13649
2016,13279,6615,2338,2016,27160,3089,17410,10413
2016,13281,5383,1210,2016,10976,258,8085,3439
2016,13283,1809,862,2016,6711,116,4602,2867
2016,13285,15750,9713,2016,69314,2514,44457,23057
2016,13287,2095,1246,2016,8151,361,5498,3355
2016,13289,2035,1971,2016,8363,41,5884,3926
2016,13291,9852,1963,2016,22033,636,17105,7933
2016,13293,7292,3475,2016,26394,609,17921,10258
2016,13295,18950,4215,2016,68143,1323,47314,26956
2016,13297,31125,8292,2016,87436,3368,57494,28683
2016,13299,8513,3440,2016,35671,1340,23805,14095
2016,13301,991,1314,2016,5504,37,3896,2758
2016,13303,4149,4200,2016,20680,454,14146,8780
2016,13305,8153,2041,2016,30006,1819,20107,11737
2016,13307,630,473,2016,2672,30,1804,1206
2016,13309,1421,646,2016,7932,160,5691,4371
2016,13311,9761,1674,2016,28140,835,19738,9239
2016,13313,21537,7937,2016,103653,34728,65576,39102
2016,13315,2096,852,2016,8884,362,6359,4551
2016,13317,2572,1848,2016,9924,415,6884,4406
2016,13319,2333,1894,2016,9312,236,6423,4330
2016,13321,6152,2020,2016,20988,434,14295,9039
2016,15001,17501,41259,2016,193680,24027,135381,54267
2016,15003,90326,175696,2016,986999,92635,673882,236588
2016,15007,7574,16456,2016,70447,7506,49582,19445
2016,15009,13446,33480,2016,162456,17656,114016,45187
2016,16001,93752,75677,2016,425798,32905,281818,76901
2016,16003,1556,415,2016,3865,122,2945,1414
2016,16005,17180,10342,2016,83815,6678,52263,18066
2016,16007,2203,255,2016,5928,243,3923,1783
2016,16009,3103,770,2016,9068,300,6379,3324
2016,16011,10907,2924,2016,45261,8037,27068,12085
2016,16013,3340,6416,2016,21427,4444,15049,4430
2016,16015,2673,777,2016,6891,260,5247,1780
2016,16017,13343,5819,2016,41389,1143,30431,12230
2016,16019,26699,8930,2016,108989,13517,65861,23547
2016,16021,3789,933,2016,11141,493,7716,3728
2016,16023,914,160,2016,2592,101,1826,817
2016,16025,410,110,2016,968,82,643,267
2016,16027,47222,16883,2016,202782,49941,122815,59150
2016,16029,2275,271,2016,6813,363,4411,1929
2016,16031,5949,1036,2016,23441,6248,13705,6372
2016,16033,203,44,2016,960,454,545,339
2016,16035,2852,704,2016,8528,329,6721,3289
2016,16037,1777,427,2016,4185,132,3236,1242
2016,16039,5816,1814,2016,26103,4204,15788,6553
2016,16041,3901,385,2016,13013,871,7555,3217
2016,16043,4090,651,2016,12896,1589,8169,3801
2016,16045,5980,1229,2016,16853,1362,11858,6225
2016,16047,3743,930,2016,15157,4388,9560,5452
2016,16049,6441,1196,2016,16251,507,11886,5777
2016,16051,8436,976,2016,27096,2810,15446,6495
2016,16053,4644,1329,2016,22694,7622,13618,7463
2016,16055,44449,16264,2016,147716,6219,100600,35826
2016,16057,7265,8093,2016,38593,1559,21318,5141
2016,16059,3011,733,2016,7743,231,5972,2498
2016,16061,1202,270,2016,3826,160,2710,1218
2016,16063,1184,360,2016,5292,1577,3205,1838
2016,16065,8941,1201,2016,38114,2639,15798,2982
2016,16067,4887,1167,2016,20331,6869,12667,6478
2016,16069,10699,4828,2016,39995,1429,27701,11077
2016,16071,1531,184,2016,4269,162,2667,1179
2016,16073,3052,591,2016,11356,3001,7353,4569
2016,16075,6489,1507,2016,22773,3796,14810,6935
2016,16077,1666,699,2016,7696,2487,4582,2635
2016,16079,3297,1384,2016,12551,412,9156,4698
2016,16081,2167,2159,2016,10437,1814,6796,1909
2016,16083,19828,6233,2016,80955,12235,51370,21789
2016,16085,2906,1913,2016,9897,111,7445,2311
2016,16087,3283,776,2016,10035,1743,6974,3496
2016,17001,22790,7676,2016,66949,959,46128,20191
2016,17003,1496,1262,2016,7051,127,4808,2845
2016,17005,4888,2068,2016,17137,598,11958,6309
2016,17007,12282,8986,2016,53656,11020,34640,17083
2016,17009,1796,476,2016,6836,249,4979,2655
2016,17011,9281,6029,2016,33822,2874,23786,11490
2016,17013,1721,739,2016,4962,52,3570,1890
2016,17015,4434,2447,2016,14793,503,10832,5501
2016,17017,3216,1621,2016,13068,2411,8835,5366
2016,17019,33368,50137,2016,206420,11579,118545,32599
2016,17021,10543,3992,2016,33888,512,23974,13266
2016,17023,5622,1877,2016,16089,227,11175,5498
2016,17025,5021,1020,2016,13466,182,9366,4670
2016,17027,12412,3945,2016,37858,1154,26690,11265
2016,17029,13003,7309,2016,52802,1224,32608,13344
2016,17031,453287,1611946,2016,5227575,1300843,3546688,1343168
2016,17033,6277,1992,2016,19441,415,13957,6284
2016,17035,4206,1031,2016,10890,155,7576,3771
2016,17037,19091,20466,2016,104458,11166,60786,20361
2016,17039,5077,1910,2016,16322,393,11591,5265
2016,17041,5698,1949,2016,19770,1399,13135,6736
2016,17043,166415,228622,2016,930514,129964,629381,165491
2016,17045,5645,1793,2016,17828,198,12713,6226
2016,17047,2778,434,2016,6612,61,4603,2188
2016,17049,13635,3083,2016,34356,648,23212,10550
2016,17051,7372,1819,2016,22025,461,15228,8810
2016,17053,4480,1414,2016,13758,394,9602,4690
2016,17055,13116,4727,2016,39503,603,27710,12625
2016,17057,8492,6133,2016,36047,982,25866,12162
2016,17059,1942,657,2016,5325,35,3813,2059
2016,17061,4145,1205,2016,13390,149,9435,5305
2016,17063,13454,8065,2016,50338,4584,33114,14384
2016,17065,3206,802,2016,8251,22,5798,2700
2016,17067,6430,2139,2016,18633,253,13424,6174
2016,17069,1653,420,2016,4173,71,3118,1614
2016,17071,2155,1155,2016,6966,101,5132,2892
2016,17073,13985,8871,2016,49681,2706,34409,15405
2016,17075,9750,2504,2016,28814,1827,20276,10613
2016,17077,10843,11634,2016,59188,2460,35084,11402
2016,17079,3975,924,2016,9592,123,6696,3169
2016,17081,11695,4425,2016,38523,898,26805,12376
2016,17083,7748,2679,2016,22441,285,15435,7021
2016,17085,6121,4462,2016,22186,652,16281,7344
2016,17087,4649,1142,2016,12866,436,9347,4444
2016,17089,82734,103665,2016,526615,165114,336969,135017
2016,17091,25129,18971,2016,111493,10975,72888,34030
2016,17093,24961,24884,2016,121452,20608,76080,23621
2016,17095,10737,10083,2016,51752,2778,36060,17556
2016,17097,109767,171095,2016,702890,146608,452827,141009
2016,17099,26689,19543,2016,111935,10126,77885,37494
2016,17101,4521,1290,2016,16582,806,12081,6800
2016,17103,8612,5528,2016,34718,1989,24854,11943
2016,17105,10208,4023,2016,37278,1602,26071,13865
2016,17107,8181,3313,2016,29820,995,20958,9892
2016,17109,6795,5288,2016,31727,847,18326,6611
2016,17111,71612,60803,2016,307083,37727,203847,69821
2016,17113,37237,36196,2016,173254,8107,104229,31176
2016,17115,26866,18343,2016,108404,2285,74063,33426
2016,17117,14322,6689,2016,46482,486,32705,15802
2016,17119,70490,50587,2016,266759,8133,183772,71970
2016,17121,11859,4369,2016,38503,687,26548,12554
2016,17123,3785,1789,2016,12060,370,8659,4206
2016,17125,4058,2014,2016,13931,140,9982,5530
2016,17127,4846,1558,2016,14883,381,10547,5168
2016,17129,4231,1817,2016,12576,173,8816,3788
2016,17131,4807,3071,2016,15971,336,11325,5613
2016,17133,12629,5535,2016,33703,495,23552,8686
2016,17135,8630,3504,2016,29301,498,20959,11395
2016,17137,9076,4696,2016,34801,795,24005,12266
2016,17139,4455,1481,2016,14915,170,10154,5158
2016,17141,14352,8050,2016,52034,4990,35891,16340
2016,17143,35633,38060,2016,186818,8356,124198,46406
2016,17145,6855,2462,2016,21595,638,15253,8141
2016,17147,5634,2645,2016,16469,207,11576,4555
2016,17149,5754,1413,2016,16054,202,11188,5996
2016,17151,1678,375,2016,4255,84,3260,1469
2016,17153,1675,962,2016,5792,113,4052,2107
2016,17155,1767,1147,2016,5746,287,4188,2011
2016,17157,10023,3439,2016,32934,984,23979,13558
2016,17159,5739,1584,2016,16072,245,11168,5144
2016,17161,26998,32298,2016,146536,18092,100539,42755
2016,17163,53857,60756,2016,265569,10008,177512,67273
2016,17165,8276,2572,2016,24659,405,17189,7796
2016,17167,49944,40907,2016,198639,4217,136182,48487
2016,17169,2524,1075,2016,7205,21,5383,2583
2016,17171,1966,535,2016,5169,60,3638,2106
2016,17173,8229,2288,2016,22011,211,15620,8546
2016,17175,1778,751,2016,5840,74,4180,2075
2016,17177,11083,7768,2016,46283,1588,32576,14482
2016,17179,38707,20685,2016,135400,2995,94070,37700
2016,17181,5790,2402,2016,17458,863,12524,5877
2016,17183,19087,10039,2016,79613,3744,53999,28845
2016,17185,4047,1151,2016,11587,200,8034,3451
2016,17187,4275,2987,2016,17611,1595,11556,5468
2016,17189,5571,1448,2016,14369,208,10257,4296
2016,17191,6967,1048,2016,16517,126,11569,5537
2016,17193,5640,1412,2016,14410,188,10266,4987
2016,17195,12615,11035,2016,57155,6669,39744,18856
2016,17197,132720,151927,2016,685378,113180,440254,158647
2016,17199,21570,8581,2016,67336,1632,47275,19057
2016,17201,55624,55713,2016,288896,34439,194929,87514
2016,17203,13207,5092,2016,39123,667,25964,10071
2016,18001,9648,2805,2016,34813,1533,20942,12015
2016,18003,83930,55382,2016,365565,25810,235198,93886
2016,18005,20640,9841,2016,80203,5079,54155,24162
2016,18007,2579,860,2016,8709,449,5832,3232
2016,18009,3350,1243,2016,12364,176,8700,5328
2016,18011,19654,10181,2016,61884,1603,40735,13125
2016,18013,5016,2518,2016,14965,230,11025,5131
2016,18015,6273,1892,2016,20007,788,13841,7312
2016,18017,9701,3759,2016,38324,5391,25871,14664
2016,18019,30035,18808,2016,113993,5833,78451,36245
2016,18021,8531,2306,2016,26568,344,18248,10042
2016,18023,8531,2819,2016,32692,4812,21431,12684
2016,18025,3015,1323,2016,10582,154,7413,4816
2016,18027,8545,1800,2016,32583,1508,20085,12373
2016,18029,18113,4883,2016,49552,584,34006,16842
2016,18031,8490,2121,2016,26340,486,17691,9637
2016,18033,12054,3942,2016,42489,1144,28274,14749
2016,18035,24263,18153,2016,116463,2481,71040,32757
2016,18037,13365,5389,2016,42345,2831,28562,14953
2016,18039,41867,20740,2016,201640,30252,127176,71480
2016,18041,6839,2252,2016,23608,231,16435,10164
2016,18043,21432,13945,2016,76290,2270,51839,22006
2016,18045,5662,1476,2016,16741,395,11569,6503
2016,18047,8669,1969,2016,22887,250,15517,8486
2016,18049,6010,1960,2016,20412,994,14009,7862
2016,18051,11081,3721,2016,33684,483,22845,11310
2016,18053,17008,7010,2016,68269,2772,44699,24369
2016,18055,10277,2929,2016,32633,405,22771,12448
2016,18057,87404,57263,2016,303042,11350,195132,38587
2016,18059,25074,8904,2016,71955,1499,48651,18978
2016,18061,12943,4783,2016,39370,657,27457,14621
2016,18063,48337,22600,2016,155817,5493,102640,35962
2016,18065,13895,5124,2016,48953,783,34597,19236
2016,18067,23675,11215,2016,82728,2526,57226,27462
2016,18069,11649,3506,2016,36696,754,24876,13253
2016,18071,12859,3843,2016,43637,2677,29563,17401
2016,18073,9382,3329,2016,33461,1976,22198,12054
2016,18075,5697,1889,2016,21196,629,13930,8862
2016,18077,8546,4326,2016,32482,800,21973,11583
2016,18079,8224,2364,2016,28023,633,18740,11750
2016,18081,45456,17318,2016,147567,4920,97494,40199
2016,18083,11077,3772,2016,37956,660,24770,11905
2016,18085,23935,6313,2016,78461,6062,51671,26980
2016,18087,7025,2080,2016,38395,1496,21954,14865
2016,18089,75625,116935,2016,489698,88341,325433,155171
2016,18091,22687,19798,2016,110993,6747,77055,39583
2016,18093,14035,4210,2016,45696,693,31959,17290
2016,18095,32376,18595,2016,129862,4814,89705,46413
2016,18097,130360,212899,2016,932142,91656,608059,258227
2016,18099,12288,4798,2016,46833,4362,30894,17334
2016,18101,3697,881,2016,10218,22,7129,4165
2016,18103,9975,2766,2016,36093,1004,24750,14243
2016,18105,20592,34216,2016,143292,4672,80706,24553
2016,18107,11059,3362,2016,38108,1751,25564,14056
2016,18109,23674,6040,2016,69504,979,47385,25443
2016,18111,4077,1404,2016,14022,828,9835,5966
2016,18113,12198,3904,2016,47587,4754,31373,17687
2016,18115,2118,686,2016,6003,37,4384,2551
2016,18117,5803,2048,2016,19579,261,13354,8241
2016,18119,6153,1946,2016,21038,246,14930,8796
2016,18121,4863,1441,2016,17033,244,12024,6839
2016,18123,4556,3062,2016,19301,237,13593,8721
2016,18125,4398,1297,2016,12554,56,8810,5251
2016,18127,38832,33676,2016,167016,15662,113063,48848
2016,18129,8404,3521,2016,25527,273,17683,7870
2016,18131,3854,1327,2016,12910,360,8932,5268
2016,18133,10637,3356,2016,37626,985,24863,13218
2016,18135,7517,2446,2016,25403,819,17429,9979
2016,18137,9806,2471,2016,28633,500,19437,10965
2016,18139,5292,1525,2016,16873,241,11605,7345
2016,18141,52021,52252,2016,267696,21797,173405,74903
2016,18143,6074,2642,2016,23734,439,16315,9468
2016,18145,12718,4247,2016,44404,1747,30570,16891
2016,18147,6572,2861,2016,20777,575,14473,7898
2016,18149,6367,2489,2016,23069,797,15848,9283
2016,18151,10133,3744,2016,34279,1151,23294,11536
2016,18153,6138,2113,2016,21026,350,14929,8408
2016,18155,2558,930,2016,10484,188,7070,4637
2016,18157,30768,27282,2016,183397,14628,100694,36099
2016,18159,5589,1587,2016,15447,383,10926,5584
2016,18161,2445,715,2016,7251,1,4974,2810
2016,18163,40496,28530,2016,181692,4500,122490,53899
2016,18165,4513,2081,2016,15752,174,11030,6207
2016,18167,21937,15931,2016,108099,2708,69166,31337
2016,18169,9821,3018,2016,32177,779,21971,11878
2016,18171,2898,839,2016,8309,113,5913,3088
2016,18173,19113,9086,2016,61427,1052,41847,16775
2016,18175,8209,2636,2016,27792,355,18966,11404
2016,18177,16028,8322,2016,67423,1869,46204,25160
2016,18179,10005,2586,2016,27836,721,18735,9216
2016,18181,6893,2590,2016,24265,1833,16749,8978
2016,18183,11358,3379,2016,33354,615,22932,11748
2016,19001,2461,1133,2016,7330,117,5275,2628
2016,19003,1395,565,2016,3822,31,2748,1309
2016,19005,4093,2421,2016,14001,792,9854,5147
2016,19007,4033,1814,2016,12602,217,8950,4098
2016,19009,2136,1080,2016,5793,35,4208,2222
2016,19011,8232,4678,2016,25720,355,17432,7490
2016,19013,27476,32233,2016,132821,5493,83290,34880
2016,19015,7484,5541,2016,26411,626,18380,7346
2016,19017,7208,5356,2016,24663,339,16174,6339
2016,19019,5510,3970,2016,21031,301,13951,6734
2016,19021,4903,2856,2016,20445,5046,12846,6719
2016,19023,4921,2157,2016,14933,177,10504,5089
2016,19025,3468,1398,2016,9876,180,7053,3112
2016,19027,6638,3309,2016,20555,464,14015,6519
2016,19029,4761,1951,2016,13433,316,9470,4971
2016,19031,5295,3599,2016,18389,334,12886,5519
2016,19033,11621,9862,2016,43303,1907,30829,11756
2016,19035,4192,1679,2016,11752,365,8412,3716
2016,19037,3742,2266,2016,12164,269,8356,4500
2016,19039,2713,1465,2016,9273,1119,6210,3327
2016,19041,5877,2249,2016,16478,527,11488,4749
2016,19043,5317,3237,2016,17735,331,12594,6767
2016,19045,11276,10095,2016,47972,1416,33105,14864
2016,19047,4617,1991,2016,17147,4677,11027,6524
2016,19049,19339,15701,2016,78074,4778,50916,12172
2016,19051,2723,977,2016,8768,110,5532,2849
2016,19053,2296,1201,2016,8210,220,4978,2501
2016,19055,5694,2957,2016,17445,210,11915,6291
2016,19057,9529,8212,2016,40114,1147,27782,11900
2016,19059,6753,3056,2016,17046,295,12648,4257
2016,19061,23460,22850,2016,96359,2126,64082,27137
2016,19063,3124,1357,2016,9820,890,6711,2986
2016,19065,5620,3689,2016,20391,455,13924,6785
2016,19067,4375,3179,2016,16004,377,11107,5141
2016,19069,3163,1493,2016,10393,1233,7244,3596
2016,19071,2407,963,2016,7019,176,4995,2174
2016,19073,2820,1691,2016,9083,232,6338,2829
2016,19075,4527,1856,2016,12373,151,8625,3357
2016,19077,3628,1732,2016,10691,254,7574,3566
2016,19079,4463,2726,2016,15227,857,10647,4181
2016,19081,3977,1587,2016,11006,411,7771,3415
2016,19083,5254,2787,2016,17324,699,12094,5096
2016,19085,4902,2131,2016,14335,228,10029,4734
2016,19087,5779,2904,2016,19941,894,13629,6193
2016,19089,2611,1677,2016,9430,144,6415,3500
2016,19091,3568,1252,2016,9607,354,6697,2929
2016,19093,2655,792,2016,7041,148,4933,2315
2016,19095,5205,3084,2016,16326,384,11335,5524
2016,19097,5824,3837,2016,19529,264,13778,7171
2016,19099,10560,7109,2016,36715,681,25786,12463
2016,19101,3748,3710,2016,17662,521,12433,4244
2016,19103,21044,50200,2016,142006,7558,83193,18086
2016,19105,5720,3787,2016,20481,340,14593,6926
2016,19107,3390,1342,2016,10234,147,7152,3690
2016,19109,5653,2543,2016,15226,310,10730,4674
2016,19111,8803,6215,2016,35172,1196,24733,12217
2016,19113,48390,58935,2016,218076,6527,145121,47311
2016,19115,3069,1648,2016,11251,1792,7659,4179
2016,19117,2877,1239,2016,8700,37,6093,3244
2016,19119,5192,920,2016,11730,286,7598,3544
2016,19121,5360,2678,2016,15661,250,10603,4560
2016,19123,7432,2619,2016,22324,425,15056,6944
2016,19125,10962,5482,2016,33197,602,21618,9281
2016,19127,9146,7652,2016,40735,8064,27001,12947
2016,19129,5067,2090,2016,14841,408,10174,4277
2016,19131,3190,1888,2016,10757,140,7316,3854
2016,19133,3120,1247,2016,9013,150,6572,3238
2016,19135,2638,1056,2016,7964,199,5421,3127
2016,19137,3436,1314,2016,10380,352,7350,3459
2016,19139,9584,8368,2016,42949,7360,28370,13355
2016,19141,5752,1315,2016,14055,602,9768,4325
2016,19143,2531,552,2016,6154,426,4317,2245
2016,19145,4893,1807,2016,15552,463,11096,5046
2016,19147,3081,1398,2016,9155,198,6288,2302
2016,19149,9680,2885,2016,24972,1006,16859,7167
2016,19151,2702,963,2016,7061,247,4993,2301
2016,19153,93492,119804,2016,459159,36682,302061,100521
2016,19155,24447,15355,2016,93198,6746,62717,28051
2016,19157,4946,4304,2016,18622,567,12034,5515
2016,19159,1824,753,2016,5054,108,3525,1640
2016,19161,3703,1270,2016,10034,261,7114,3336
2016,19163,39149,40440,2016,171116,10752,115182,41921
2016,19165,4362,1662,2016,11944,347,8436,3926
2016,19167,14785,2300,2016,34621,3409,20516,8407
2016,19169,19458,25709,2016,94834,2990,48629,10750
2016,19171,4971,3196,2016,17423,1432,11868,5943
2016,19173,2111,758,2016,6209,460,4361,2217
2016,19175,3525,1922,2016,12539,338,8538,4010
2016,19177,2527,845,2016,7380,98,5170,2786
2016,19179,8715,5594,2016,35242,3609,24126,12143
2016,19181,14814,10411,2016,48170,1165,31423,11477
2016,19183,6173,3943,2016,22115,1245,14978,6986
2016,19185,2069,719,2016,6403,77,4382,2475
2016,19187,10056,6305,2016,37050,1614,24837,10398
2016,19189,3447,1931,2016,10580,413,7372,3083
2016,19191,5344,5254,2016,20789,437,13571,5322
2016,19193,24727,16210,2016,102426,15635,65067,31426
2016,19195,2453,1530,2016,7562,205,5316,2285
2016,19197,3800,1896,2016,12891,1359,8968,4098
2016,20001,3651,1433,2016,12951,422,8782,3702
2016,20003,2435,672,2016,7858,36,5357,2474
2016,20005,4049,1989,2016,16557,465,10273,5020
2016,20007,1850,286,2016,4831,152,3391,1496
2016,20009,7888,1839,2016,27214,3857,18177,8261
2016,20011,4424,1336,2016,14751,350,9562,3742
2016,20013,2906,863,2016,9810,380,6675,3102
2016,20015,19073,6573,2016,66264,2920,43118,14574
2016,20017,969,316,2016,2694,109,1908,747
